id,name,name_en,name_ko,name_ja,name_zh_hans,name_zh_hant,name_es,name_ru,name_ar,flag,latitude,longitude,wikiDataId,translations,is_duplicated,country,country_code,country_name,state_code,fips_code,iso2,type
1439,Navassa Island,Navassa Island,나배사섬,ナヴァッサ島,Navassa Island,,Isla de Navaza,Навасса,جزيرة نافاسا,1,18.410068900000000,-75.011461200000000,Q25359,"{'en': 'Navassa Island', 'ko': '나배사섬', 'ja': 'ナヴァッサ島', 'zh-hans': '纳瓦萨岛', 'zh-hant': '納弗沙島', 'es': 'Isla de Navaza', 'ru': 'Навасса', 'ar': 'جزيرة نافاسا'}",False,233,US,,,BQ,UM-76,islands / groups of islands
1438,Midway Atoll,Midway Atoll,미드웨이 환초,ミッドウェー島,Midway Atoll,,Islas Midway,Мидуэй,جزر ميدواي,1,28.207216800000000,-177.373492600000000,Q47863,"{'en': 'Midway Atoll', 'ko': '미드웨이 환초', 'ja': 'ミッドウェー島', 'zh-hans': '中途岛', 'zh-hant': '中途島', 'es': 'Islas Midway', 'ru': 'Мидуэй', 'ar': 'جزر ميدواي'}",False,233,US,,,MQ,UM-71,islands / groups of islands
1437,District of Columbia,District of Columbia,District of Columbia,コロンビア特別区,District of Columbia,,Distrito de Columbia,округ Колумбия,مقاطعة كولومبيا,1,38.907192300000000,-77.036870700000000,Q3551781,"{'en': 'District of Columbia', 'ja': 'コロンビア特別区', 'es': 'Distrito de Columbia', 'ru': 'округ Колумбия', 'ar': 'مقاطعة كولومبيا'}",False,233,US,,,11,DC,district
1436,Florida,Florida,플로리다주,フロリダ州,Florida,,Florida,Флорида,فلوريدا,1,27.664827400000000,-81.515753500000000,Q812,"{'en': 'Florida', 'ko': '플로리다주', 'ja': 'フロリダ州', 'zh-hans': '佛罗里达州', 'zh-hant': '佛羅里達州', 'es': 'Florida', 'ru': 'Флорида', 'ar': 'فلوريدا'}",False,233,US,,,12,FL,state
1435,Connecticut,Connecticut,코네티컷주,コネチカット州,Connecticut,,Connecticut,Коннектикут,كونيتيكت,1,41.603220700000000,-73.087749000000000,Q779,"{'en': 'Connecticut', 'ko': '코네티컷주', 'ja': 'コネチカット州', 'zh-hans': '康涅狄格州', 'zh-hant': '康乃狄克州', 'es': 'Connecticut', 'ru': 'Коннектикут', 'ar': 'كونيتيكت'}",False,233,US,,,09,CT,state
1434,Arizona,Arizona,애리조나주,アリゾナ州,Arizona,,Arizona,Аризона,أريزونا,1,34.048928100000000,-111.093731100000000,Q816,"{'en': 'Arizona', 'ko': '애리조나주', 'ja': 'アリゾナ州', 'zh-hans': '亚利桑那州', 'zh-hant': '亞利桑那州', 'es': 'Arizona', 'ru': 'Аризона', 'ar': 'أريزونا'}",False,233,US,,,04,AZ,state
1433,Massachusetts,Massachusetts,매사추세츠주,マサチューセッツ州,Massachusetts,,Massachusetts,Массачусетс,ماساتشوستس,1,42.407210700000000,-71.382437400000000,Q771,"{'en': 'Massachusetts', 'ko': '매사추세츠주', 'ja': 'マサチューセッツ州', 'zh-hans': '马萨诸塞州', 'zh-hant': '麻薩諸塞州', 'es': 'Massachusetts', 'ru': 'Массачусетс', 'ar': 'ماساتشوستس'}",False,233,US,,,25,MA,state
1432,United States Minor Outlying Islands,United States Minor Outlying Islands,미국령 군소 제도,合衆国領有小離島,United States Minor Outlying Islands,,Islas ultramarinas de Estados Unidos,Внешние малые острова США,جزر الولايات المتحدة الصغيرة النائية,1,19.282319200000000,166.647047000000000,Q16645,"{'en': 'United States Minor Outlying Islands', 'ko': '미국령 군소 제도', 'ja': '合衆国領有小離島', 'zh-hans': '美国本土外小岛屿', 'zh-hant': '美國本土外小島嶼', 'es': 'Islas ultramarinas de Estados Unidos', 'ru': 'Внешние малые острова США', 'ar': 'جزر الولايات المتحدة الصغيرة النائية'}",False,233,US,,,CQ,UM,outlying area
1431,Northern Mariana Islands,Northern Mariana Islands,북마리아나 제도,北マリアナ諸島,Northern Mariana Islands,,Islas Marianas del Norte,Северные Марианские острова,جزر ماريانا الشمالية,1,15.097900000000000,145.673900000000000,Q16644,"{'en': 'Northern Mariana Islands', 'ko': '북마리아나 제도', 'ja': '北マリアナ諸島', 'zh-hans': '北马里亚纳群岛', 'zh-hant': '北馬里亞納群島', 'es': 'Islas Marianas del Norte', 'ru': 'Северные Марианские острова', 'ar': 'جزر ماريانا الشمالية'}",False,233,US,,,CQ,MP,outlying area
1430,Mississippi,Mississippi,미시시피주,ミシシッピ州,Mississippi,,Misisipi,Миссисипи,مسيسيبي,1,32.354667900000000,-89.398528300000000,Q1494,"{'en': 'Mississippi', 'ko': '미시시피주', 'ja': 'ミシシッピ州', 'zh-hant': '密西西比州', 'es': 'Misisipi', 'ru': 'Миссисипи', 'ar': 'مسيسيبي'}",False,233,US,,,28,MS,state
1429,West Virginia,West Virginia,웨스트버지니아주,ウェストバージニア州,West Virginia,,Virginia Occidental,Западная Виргиния,فيرجينيا الغربية,1,38.597626200000000,-80.454902600000000,Q1371,"{'en': 'West Virginia', 'ko': '웨스트버지니아주', 'ja': 'ウェストバージニア州', 'zh-hans': '西維吉尼亞州', 'zh-hant': '西維吉尼亞州', 'es': 'Virginia Occidental', 'ru': 'Западная Виргиния', 'ar': 'فيرجينيا الغربية'}",False,233,US,,,54,WV,state
1428,Johnston Atoll,Johnston Atoll,존스턴 환초,ジョンストン島,Johnston Atoll,,Atolón Johnston,Джонстон,جزيرة جونستون المرجانية,1,16.729503500000000,-169.533647700000000,Q131008,"{'en': 'Johnston Atoll', 'ko': '존스턴 환초', 'ja': 'ジョンストン島', 'zh-hans': '约翰斯顿环礁', 'zh-hant': '強斯頓環礁', 'es': 'Atolón Johnston', 'ru': 'Джонстон', 'ar': 'جزيرة جونستون المرجانية'}",False,233,US,,,JQ,UM-67,islands / groups of islands
1427,Virginia,Virginia,버지니아주,バージニア州,Virginia,,Virginia,Виргиния,فرجينيا,1,37.431573400000000,-78.656894200000000,Q1370,"{'en': 'Virginia', 'ko': '버지니아주', 'ja': 'バージニア州', 'zh-hans': '弗吉尼亚州', 'zh-hant': '維吉尼亞州', 'es': 'Virginia', 'ru': 'Виргиния', 'ar': 'فرجينيا'}",False,233,US,,,51,VA,state
1426,Michigan,Michigan,미시간주,ミシガン州,Michigan,,Míchigan,Мичиган,ميشيغان,1,44.314844300000000,-85.602364300000000,Q1166,"{'en': 'Michigan', 'ko': '미시간주', 'ja': 'ミシガン州', 'zh-hans': '密歇根州', 'zh-hant': '密歇根州', 'es': 'Míchigan', 'ru': 'Мичиган', 'ar': 'ميشيغان'}",False,233,US,,,26,MI,state
1425,Illinois,Illinois,일리노이주,イリノイ州,Illinois,,Illinois,Иллинойс,إلينوي,1,40.633124900000000,-89.398528300000000,Q1204,"{'en': 'Illinois', 'ko': '일리노이주', 'ja': 'イリノイ州', 'zh-hans': '伊利诺伊州', 'zh-hant': '伊利諾州', 'es': 'Illinois', 'ru': 'Иллинойс', 'ar': 'إلينوي'}",False,233,US,,,17,IL,state
1424,American Samoa,American Samoa,아메리칸사모아,アメリカ領サモア,American Samoa,,Samoa Estadounidense,Американское Самоа,ساموا الأمريكية,1,-14.270972000000000,-170.132217000000000,Q16641,"{'en': 'American Samoa', 'ko': '아메리칸사모아', 'ja': 'アメリカ領サモア', 'zh-hans': '美属萨摩亚', 'zh-hant': '美屬薩摩亞', 'es': 'Samoa Estadounidense', 'ru': 'Американское Самоа', 'ar': 'ساموا الأمريكية'}",False,233,US,,,AQ,AS,outlying area
